Azimuth/deg,Zenith/deg
7.2168,46.38
8.9554,45.685
2.424,47.621
4.1901,47.009
5.9611,46.382
7.7381,45.74
1.0857,47.519
2.8942,46.959
4.705,46.384
6.5193,45.795
359.75,47.417
1.5988,46.909
3.4484,46.386
5.2987,45.85
358.41,47.314
0.3041,46.858
2.1914,46.388
4.0764,45.905
357.08,47.211
359.01,46.807
0.93399,46.391
2.8523,45.961
355.75,47.107
357.72,46.757
359.68,46.393
1.6265,46.018
354.41,47.002
356.42,46.706
358.42,46.396
0.39898,46.075
353.08,46.897
355.13,46.655
357.16,46.399
359.17,46.131
351.76,46.792
353.84,46.604
355.9,46.402
357.94,46.189
350.43,46.687
352.55,46.553
354.64,46.405
356.71,46.246
349.1,46.581
351.26,46.502
353.38,46.409
355.47,46.303
347.78,46.474
349.97,46.45
352.12,46.412
354.23,46.361
346.46,46.368
348.68,46.399
350.86,46.416
353,46.419
345.14,46.261
347.39,46.348
349.59,46.419
351.76,46.476
343.82,46.154
346.1,46.297
348.33,46.423
350.51,46.534
342.5,46.047
344.82,46.246
347.07,46.426
349.27,46.592
341.19,45.94
343.53,46.194
345.81,46.43
348.02,46.649
339.87,45.833
342.24,46.143
344.54,46.434
346.77,46.706
338.56,45.726
340.96,46.092
343.28,46.437
345.53,46.763
337.25,45.619
339.67,46.041
342.01,46.441
344.27,46.82
335.94,45.512
338.39,45.99
340.75,46.445
343.02,46.877
334.64,45.405
337.11,45.94
339.48,46.448
341.76,46.933
333.33,45.299
335.83,45.889
338.21,46.452
340.51,46.989
332.03,45.192
334.54,45.839
336.94,46.455
339.25,47.045
330.73,45.086
333.26,45.788
335.68,46.459
337.99,47.1
329.43,44.98
331.98,45.738
334.41,46.462
336.72,47.154
328.14,44.875
330.7,45.688
333.14,46.465
335.46,47.209
326.84,44.77
329.43,45.639
331.87,46.468
334.19,47.262
325.55,44.665
328.15,45.589
330.6,46.471
332.92,47.315
324.26,44.561
326.87,45.54
329.33,46.474
331.65,47.368
322.98,44.458
325.6,45.491
328.06,46.476
330.38,47.42
321.69,44.355
324.32,45.442
326.78,46.479
329.11,47.471
320.41,44.253
323.05,45.393
325.51,46.481
327.83,47.521
319.13,44.151
321.77,45.345
324.24,46.483
326.55,47.571
317.85,44.051
320.5,45.297
322.96,46.484
325.27,47.62
316.57,43.951
319.23,45.249
321.69,46.486
323.99,47.668
315.29,43.852
317.96,45.202
320.41,46.487
322.71,47.715
314.02,43.753
316.68,45.155
319.14,46.488
321.42,47.761
312.75,43.656
315.41,45.109
317.86,46.489
320.14,47.806
311.48,43.56
314.15,45.062
316.59,46.49
318.85,47.851
310.22,43.464
312.88,45.016
315.31,46.49
317.56,47.894
308.96,43.37
311.61,44.971
314.03,46.49
316.27,47.937
307.7,43.277
310.34,44.926
312.75,46.489
314.97,47.978
306.44,43.185
309.08,44.881
311.47,46.489
313.68,48.018
305.18,43.094
307.81,44.837
310.19,46.488
312.38,48.058
303.93,43.004
306.55,44.793
308.92,46.486
311.08,48.096
302.67,42.916
305.28,44.75
307.63,46.484
309.78,48.133
301.43,42.829
304.02,44.707
306.35,46.482
308.48,48.168
300.18,42.743
302.76,44.665
305.07,46.48
307.18,48.203
298.93,42.659
301.5,44.623
303.79,46.477
305.87,48.236
297.69,42.576
300.24,44.582
302.51,46.474
304.56,48.268
296.45,42.494
298.98,44.541
301.22,46.47
303.26,48.299
295.21,42.414
297.72,44.501
299.94,46.466
301.95,48.328
293.98,42.336
296.46,44.461
298.66,46.461
300.64,48.356
292.74,42.259
295.2,44.422
297.37,46.456
299.32,48.383
291.51,42.184
293.94,44.383
296.09,46.451
298.01,48.408
290.28,42.111
292.69,44.345
294.8,46.445
296.69,48.432
289.06,42.039
291.43,44.308
293.52,46.439
295.38,48.454
287.83,41.969
290.18,44.271
292.23,46.432
294.06,48.475
286.61,41.901
288.92,44.235
290.94,46.425
292.74,48.495
285.39,41.834
287.67,44.199
289.66,46.417
291.42,48.513
284.17,41.77
286.42,44.164
288.37,46.409
290.1,48.529
282.95,41.707
285.16,44.13
287.08,46.4
288.78,48.544
281.74,41.646
283.91,44.096
285.79,46.391
287.45,48.557
280.53,41.587
282.66,44.063
284.5,46.382
286.13,48.569
279.32,41.53
281.41,44.03
283.22,46.371
284.8,48.58
278.11,41.475
280.16,43.999
281.93,46.361
283.47,48.588
276.9,41.422
278.91,43.968
280.64,46.349
282.15,48.595
275.7,41.371
277.66,43.937
279.35,46.338
280.82,48.601
274.49,41.322
276.42,43.907
278.06,46.325
279.49,48.605
273.29,41.275
275.17,43.878
276.76,46.312
278.16,48.607
272.09,41.23
273.92,43.85
275.47,46.299
276.82,48.607
270.9,41.188
272.67,43.822
274.18,46.285
275.49,48.606
269.7,41.147
271.43,43.795
272.89,46.271
274.16,48.603
268.51,41.109
270.18,43.769
271.6,46.256
272.82,48.599
267.31,41.072
268.94,43.743
270.31,46.24
271.49,48.592
266.12,41.038
267.69,43.718
269.01,46.224
270.15,48.584
264.93,41.006
266.45,43.694
267.72,46.207
268.81,48.575
263.74,40.976
265.21,43.671
266.43,46.19
267.47,48.563
262.56,40.948
263.96,43.648
265.14,46.172
266.14,48.55
261.37,40.923
262.72,43.626
263.84,46.154
264.8,48.535
260.19,40.9
261.48,43.605
262.55,46.135
263.46,48.519
259,40.879
260.24,43.584
261.26,46.115
262.12,48.5
257.82,40.86
258.99,43.565
259.96,46.095
260.77,48.48
256.64,40.843
257.75,43.546
258.67,46.074
259.43,48.458
255.46,40.829
256.51,43.527
257.37,46.053
258.09,48.435
254.28,40.816
255.27,43.51
256.08,46.031
256.75,48.41
253.1,40.806
254.03,43.493
254.79,46.009
255.41,48.382
251.92,40.798
252.79,43.477
253.49,45.986
254.06,48.354
250.74,40.793
251.55,43.461
252.2,45.962
252.72,48.323
249.57,40.789
250.31,43.447
250.9,45.938
251.38,48.291
248.39,40.788
249.07,43.433
249.61,45.913
250.03,48.257
247.21,40.789
247.83,43.42
248.31,45.888
248.69,48.221
246.04,40.792
246.6,43.407
247.02,45.862
247.34,48.183
244.86,40.797
245.36,43.395
245.72,45.836
246,48.144
243.69,40.804
244.12,43.384
244.43,45.809
244.65,48.103
242.52,40.813
242.88,43.374
243.14,45.781
243.31,48.06
241.34,40.825
241.64,43.364
241.84,45.753
241.96,48.016
240.17,40.838
240.4,43.355
240.55,45.725
240.62,47.97
238.99,40.854
239.17,43.347
239.25,45.696
239.27,47.922
237.82,40.872
237.93,43.339
237.96,45.666
237.93,47.872
236.64,40.891
236.69,43.333
236.66,45.636
236.58,47.821
235.47,40.913
235.45,43.326
235.37,45.605
235.24,47.768
234.3,40.936
234.21,43.321
234.08,45.574
233.89,47.714
233.12,40.962
232.98,43.316
232.78,45.542
232.55,47.658
231.95,40.989
231.74,43.312
231.49,45.51
231.2,47.6
230.77,41.019
230.5,43.308
230.19,45.477
229.86,47.541
229.59,41.05
229.26,43.305
228.9,45.443
228.52,47.48
228.42,41.083
228.02,43.303
227.61,45.41
227.17,47.417
227.24,41.118
226.79,43.301
226.31,45.375
225.83,47.353
226.06,41.154
225.55,43.3
225.02,45.341
224.49,47.287
224.88,41.192
224.31,43.3
223.73,45.305
223.14,47.22
223.7,41.232
223.07,43.3
222.44,45.27
221.8,47.152
222.52,41.274
221.83,43.301
221.15,45.233
220.46,47.082
221.34,41.317
220.59,43.303
219.85,45.197
219.12,47.01
220.16,41.362
219.36,43.305
218.56,45.16
217.78,46.937
218.98,41.408
218.12,43.307
217.27,45.122
216.44,46.862
217.79,41.456
216.88,43.31
215.98,45.084
215.1,46.787
216.61,41.505
215.64,43.314
214.69,45.046
213.76,46.709
215.42,41.556
214.4,43.318
213.4,45.007
212.43,46.631
214.23,41.608
213.16,43.323
212.11,44.968
211.09,46.551
213.04,41.662
211.92,43.328
210.82,44.929
209.75,46.47
211.85,41.716
210.68,43.334
209.53,44.889
208.42,46.387
210.66,41.772
209.43,43.34
208.24,44.849
207.08,46.303
209.47,41.83
208.19,43.346
206.96,44.808
205.75,46.218
208.27,41.888
206.95,43.354
205.67,44.767
204.42,46.132
207.08,41.948
205.71,43.361
204.38,44.726
203.09,46.045
205.88,42.008
204.47,43.369
203.09,44.684
201.76,45.957
204.68,42.07
203.22,43.378
201.81,44.643
200.43,45.867
203.48,42.133
201.98,43.386
200.52,44.6
199.1,45.776
202.28,42.196
200.74,43.396
199.24,44.558
197.77,45.685
201.07,42.261
199.49,43.405
197.95,44.515
196.44,45.592
199.87,42.326
198.25,43.415
196.67,44.472
195.12,45.498
198.66,42.393
197,43.426
195.38,44.429
193.8,45.404
197.45,42.46
195.76,43.436
194.1,44.386
192.47,45.308
196.24,42.528
194.51,43.447
192.82,44.342
191.15,45.212
195.03,42.596
193.27,43.459
191.53,44.298
189.83,45.115
193.82,42.665
192.02,43.47
190.25,44.254
188.51,45.017
192.6,42.735
190.77,43.482
188.97,44.21
187.2,44.918
191.38,42.805
189.52,43.494
187.69,44.166
185.88,44.819
190.16,42.876
188.28,43.507
186.41,44.121
184.57,44.719
188.94,42.947
187.03,43.519
185.13,44.076
183.25,44.618
187.72,43.019
185.78,43.532
183.85,44.032
181.94,44.516
186.49,43.091
184.53,43.545
182.57,43.987
180.63,44.414
185.27,43.163
183.28,43.559
181.3,43.942
179.32,44.312
184.04,43.235
182.03,43.572
180.02,43.897
178.02,44.209
182.81,43.308
180.78,43.586
178.74,43.852
176.71,44.106
181.58,43.381
179.52,43.6
177.47,43.807
175.41,44.002
180.34,43.454
178.27,43.613
176.19,43.762
174.11,43.898
179.1,43.527
177.02,43.628
174.92,43.716
172.8,43.793
177.87,43.601
175.76,43.642
173.65,43.671
171.51,43.688
176.63,43.674
174.51,43.656
172.37,43.626
170.21,43.583
175.38,43.747
173.26,43.67
171.1,43.581
168.91,43.478
174.14,43.82
172,43.685
169.83,43.536
167.62,43.373
172.89,43.893
170.74,43.699
168.56,43.491
166.33,43.268
171.65,43.966
169.49,43.713
167.29,43.446
165.04,43.162
170.4,44.038
168.23,43.728
166.02,43.401
163.75,43.057
169.14,44.111
166.97,43.742
164.75,43.356
162.47,42.951
167.89,44.183
165.72,43.757
163.48,43.312
161.18,42.846
166.63,44.254
164.46,43.771
162.21,43.267
159.9,42.741
165.38,44.326
163.2,43.786
160.95,43.223
158.62,42.636
164.12,44.396
161.94,43.8
159.68,43.179
157.34,42.532
162.86,44.467
160.68,43.814
158.42,43.135
156.07,42.427
161.59,44.537
159.41,43.828
157.15,43.091
154.79,42.323
160.33,44.606
158.15,43.842
155.89,43.048
153.52,42.219
159.06,44.675
156.89,43.856
154.63,43.005
152.25,42.116
157.79,44.743
155.63,43.87
153.36,42.962
150.98,42.014
156.52,44.81
154.36,43.884
152.1,42.919
149.72,41.911
155.25,44.877
153.1,43.897
150.84,42.876
148.45,41.81
153.97,44.943
151.84,43.911
149.58,42.834
147.19,41.709
152.7,45.008
150.57,43.924
148.32,42.792
145.93,41.609
151.42,45.072
149.3,43.937
147.06,42.751
144.68,41.509
150.14,45.136
148.04,43.949
145.81,42.71
143.42,41.41
148.86,45.198
146.77,43.962
144.55,42.669
142.17,41.312
147.58,45.26
145.5,43.974
143.29,42.628
140.92,41.215
146.29,45.321
144.24,43.986
142.04,42.588
139.67,41.119
145.01,45.38
142.97,43.998
140.78,42.549
138.42,41.024
143.72,45.439
141.7,44.009
139.53,42.509
137.18,40.93
142.43,45.497
140.43,44.021
138.27,42.471
135.94,40.837
141.14,45.553
139.16,44.031
137.02,42.432
134.7,40.745
139.85,45.609
137.89,44.042
135.77,42.395
133.46,40.654
138.55,45.663
136.62,44.052
134.52,42.357
132.22,40.565
137.26,45.716
135.34,44.062
133.27,42.32
130.99,40.477
135.96,45.768
134.07,44.072
132.02,42.284
129.76,40.39
134.66,45.819
132.8,44.081
130.77,42.248
128.53,40.304
133.36,45.868
131.52,44.09
129.52,42.213
127.3,40.22
132.06,45.916
130.25,44.098
128.27,42.178
126.08,40.137
130.76,45.963
128.98,44.106
127.02,42.143
124.86,40.056
129.45,46.008
127.7,44.114
125.78,42.11
123.63,39.977
128.15,46.053
126.43,44.121
124.53,42.077
122.42,39.899
126.84,46.095
125.15,44.128
123.29,42.044
121.2,39.822
125.53,46.136
123.87,44.134
122.04,42.012
119.98,39.748
124.22,46.176
122.6,44.14
120.8,41.981
118.77,39.675
122.91,46.215
121.32,44.146
119.56,41.95
117.56,39.604
121.6,46.251
120.04,44.151
118.31,41.92
116.35,39.534
120.29,46.287
118.77,44.155
117.07,41.891
115.15,39.467
118.97,46.32
117.49,44.159
115.83,41.862
113.94,39.401
117.66,46.353
116.21,44.163
114.59,41.834
112.74,39.337
116.34,46.383
114.93,44.166
113.35,41.807
111.54,39.275
115.03,46.412
113.65,44.169
112.11,41.78
110.34,39.215
113.71,46.44
112.37,44.171
110.87,41.754
109.14,39.157
112.39,46.466
111.09,44.172
109.63,41.729
107.95,39.102
111.07,46.49
109.81,44.174
108.39,41.704
106.75,39.048
109.75,46.512
108.53,44.174
107.15,41.68
105.56,38.996
108.43,46.533
107.25,44.174
105.92,41.657
104.37,38.947
107.1,46.553
105.97,44.174
104.68,41.635
103.18,38.9
105.78,46.57
104.69,44.173
103.44,41.613
101.99,38.855
104.45,46.586
103.4,44.171
102.21,41.592
100.8,38.812
103.13,46.6
102.12,44.169
100.97,41.572
99.62,38.771
101.8,46.612
100.84,44.166
99.735,41.553
98.436,38.733
100.48,46.623
99.557,44.163
98.5,41.534
97.254,38.697
99.151,46.632
98.275,44.159
97.266,41.516
96.073,38.663
97.823,46.639
96.992,44.155
96.032,41.499
94.893,38.631
96.495,46.644
95.708,44.15
94.798,41.483
93.714,38.602
95.166,46.647
94.425,44.144
93.564,41.467
92.537,38.575
93.837,46.649
93.142,44.138
92.331,41.453
91.36,38.551
92.507,46.649
91.858,44.131
91.098,41.439
90.184,38.529
91.177,46.647
90.574,44.124
89.866,41.426
89.009,38.509
89.846,46.643
89.29,44.116
88.634,41.413
87.835,38.492
88.515,46.638
88.006,44.108
87.401,41.402
86.662,38.477
87.184,46.631
86.722,44.099
86.17,41.391
85.49,38.465
85.852,46.622
85.438,44.089
84.938,41.381
84.318,38.455
84.52,46.611
84.154,44.079
83.707,41.372
83.146,38.447
83.188,46.598
82.87,44.068
82.475,41.364
81.975,38.442
81.856,46.583
81.585,44.057
81.244,41.356
80.805,38.439
80.524,46.567
80.301,44.045
80.013,41.349
79.634,38.439
79.191,46.549
79.017,44.033
78.782,41.343
78.464,38.44
77.859,46.529
77.732,44.02
77.551,41.338
77.295,38.445
76.526,46.507
76.448,44.006
76.321,41.334
76.125,38.452
75.194,46.483
75.164,43.992
75.09,41.33
74.956,38.461
73.861,46.458
73.879,43.977
73.859,41.328
73.786,38.472
72.529,46.431
72.595,43.961
72.629,41.326
72.617,38.486
71.196,46.402
71.311,43.945
71.398,41.325
71.447,38.502
69.864,46.371
70.027,43.929
70.168,41.324
70.277,38.52
68.532,46.339
68.743,43.912
68.937,41.325
69.107,38.541
67.2,46.304
67.459,43.894
67.706,41.326
67.937,38.564
65.869,46.268
66.175,43.876
66.476,41.328
66.766,38.589
64.538,46.23
64.892,43.857
65.245,41.33
65.594,38.617
63.207,46.191
63.608,43.838
64.014,41.334
64.423,38.647
61.876,46.15
62.325,43.818
62.783,41.338
63.25,38.679
60.546,46.107
61.042,43.798
61.552,41.343
62.077,38.713
59.216,46.062
59.759,43.777
60.32,41.349
60.903,38.749
57.887,46.016
58.476,43.755
59.089,41.355
59.729,38.787
56.558,45.968
57.194,43.733
57.857,41.362
58.553,38.827
55.229,45.918
55.912,43.711
56.625,41.37
57.377,38.87
53.902,45.867
54.63,43.688
55.393,41.378
56.2,38.914
52.575,45.814
53.348,43.664
54.161,41.388
55.022,38.961
51.248,45.759
52.067,43.64
52.928,41.398
53.842,39.009
49.922,45.703
50.786,43.616
51.695,41.408
52.662,39.059
48.597,45.646
49.505,43.591
50.462,41.419
51.48,39.111
47.273,45.587
48.225,43.565
49.228,41.431
50.297,39.165
45.949,45.526
46.944,43.54
47.995,41.444
49.113,39.221
44.626,45.464
45.665,43.513
46.76,41.457
47.928,39.278
43.304,45.4
44.385,43.486
45.526,41.471
46.741,39.337
41.983,45.335
43.106,43.459
44.291,41.485
45.553,39.398
40.663,45.268
41.827,43.432
43.056,41.5
44.364,39.46
39.344,45.2
40.549,43.404
41.82,41.516
43.173,39.524
38.026,45.131
39.271,43.375
40.584,41.532
41.98,39.59
36.709,45.06
37.994,43.346
39.348,41.549
40.786,39.657
35.392,44.988
36.717,43.317
38.111,41.566
39.59,39.725
34.077,44.915
35.44,43.288
36.874,41.584
38.393,39.795
32.763,44.84
34.164,43.258
35.636,41.603
37.194,39.866
31.451,44.764
32.888,43.227
34.398,41.621
35.993,39.939
30.139,44.687
31.613,43.197
33.159,41.641
34.79,40.013
28.828,44.609
30.338,43.166
31.92,41.661
33.586,40.088
27.519,44.529
29.064,43.134
30.68,41.681
32.38,40.164
26.211,44.449
27.79,43.103
29.44,41.702
31.172,40.241
24.905,44.367
26.517,43.071
28.199,41.723
29.963,40.319
23.599,44.284
25.244,43.039
26.958,41.745
28.751,40.398
22.295,44.2
23.972,43.007
25.716,41.767
27.538,40.479
20.993,44.116
22.7,42.974
24.474,41.79
26.323,40.56
19.692,44.03
21.429,42.941
23.231,41.813
25.106,40.642
18.392,43.943
20.158,42.908
21.987,41.836
23.887,40.725
17.094,43.856
18.888,42.875
20.743,41.859
22.666,40.808
15.797,43.767
17.619,42.841
19.499,41.883
21.443,40.893
14.502,43.678
16.35,42.807
18.254,41.908
20.218,40.978
13.208,43.588
15.082,42.774
17.008,41.932
18.991,41.064
11.916,43.497
13.814,42.74
15.762,41.957
17.762,41.15
10.626,43.406
12.547,42.705
14.515,41.982
16.532,41.236
9.3372,43.314
11.281,42.671
13.267,42.008
15.299,41.324
8.05,43.221
10.015,42.637
12.019,42.034
14.064,41.411
6.7646,43.128
8.7499,42.602
10.77,42.06
12.828,41.499
5.4809,43.034
7.4853,42.568
9.5207,42.086
11.589,41.588
4.1989,42.94
6.2213,42.533
8.2707,42.112
10.348,41.676
2.9186,42.845
4.958,42.499
7.02,42.139
9.1057,41.765
1.6402,42.75
3.6954,42.464
5.7688,42.165
7.8611,41.854
0.36353,42.654
2.4334,42.429
4.5169,42.192
6.6146,41.943
359.09,42.558
1.172,42.395
3.2643,42.219
5.366,42.032
357.82,42.462
359.91,42.36
2.0112,42.246
4.1156,42.122
356.54,42.366
358.65,42.325
0.75736,42.273
2.8631,42.211
355.28,42.269
357.39,42.291
359.5,42.301
1.6087,42.3
354.01,42.173
356.13,42.256
358.25,42.328
0.35244,42.389
352.74,42.076
354.88,42.222
356.99,42.356
359.09,42.478
351.48,41.979
353.62,42.187
355.74,42.383
357.83,42.567
350.22,41.882
352.36,42.153
354.48,42.411
356.57,42.655
348.96,41.786
351.1,42.119
353.22,42.438
355.31,42.743
347.7,41.689
349.85,42.085
351.96,42.466
354.04,42.831
346.44,41.593
348.59,42.051
350.7,42.493
352.77,42.919
345.19,41.496
347.34,42.018
349.44,42.52
351.51,43.006
343.94,41.4
346.09,41.984
348.18,42.548
350.23,43.092
342.69,41.305
344.83,41.951
346.92,42.575
348.96,43.178
341.44,41.209
343.58,41.918
345.66,42.602
347.69,43.264
340.2,41.114
342.33,41.885
344.4,42.63
346.41,43.349
338.95,41.02
341.08,41.853
343.14,42.657
345.13,43.433
337.71,40.925
339.83,41.82
341.87,42.683
343.85,43.517
336.47,40.832
338.58,41.788
340.61,42.71
342.57,43.6
335.23,40.739
337.33,41.757
339.35,42.737
341.29,43.682
334,40.647
336.08,41.725
338.08,42.763
340,43.763
332.76,40.555
334.84,41.694
336.82,42.79
338.71,43.844
331.53,40.464
333.59,41.664
335.55,42.816
337.43,43.923
330.3,40.374
332.34,41.633
334.28,42.841
336.14,44.002
329.08,40.285
331.1,41.604
333.02,42.867
334.84,44.08
327.85,40.197
329.85,41.574
331.75,42.892
333.55,44.157
326.63,40.11
328.61,41.545
330.48,42.917
332.26,44.233
325.41,40.023
327.37,41.516
329.21,42.942
330.96,44.308
324.19,39.938
326.12,41.488
327.94,42.967
329.66,44.382
322.97,39.854
324.88,41.46
326.67,42.991
328.36,44.454
321.75,39.771
323.64,41.433
325.4,43.015
327.06,44.526
320.54,39.689
322.4,41.406
324.13,43.039
325.76,44.596
319.33,39.608
321.16,41.38
322.86,43.062
324.46,44.665
318.12,39.529
319.92,41.354
321.59,43.085
323.16,44.733
316.91,39.451
318.68,41.329
320.31,43.108
321.85,44.8
315.7,39.375
317.44,41.304
319.04,43.13
320.54,44.866
314.5,39.3
316.2,41.28
317.77,43.152
319.23,44.93
313.3,39.226
314.96,41.256
316.49,43.173
317.93,44.992
312.1,39.154
313.72,41.233
315.22,43.195
316.62,45.054
310.9,39.083
312.49,41.211
313.95,43.215
315.3,45.114
309.7,39.014
311.25,41.189
312.67,43.236
313.99,45.172
308.5,38.947
310.01,41.168
311.4,43.255
312.68,45.23
307.31,38.882
308.78,41.147
310.12,43.275
311.36,45.285
306.12,38.818
307.54,41.127
308.84,43.294
310.05,45.34
304.93,38.756
306.31,41.108
307.57,43.312
308.73,45.392
303.74,38.696
305.07,41.089
306.29,43.33
307.41,45.443
302.55,38.638
303.84,41.071
305.01,43.348
306.09,45.493
301.36,38.581
302.61,41.054
303.73,43.365
304.78,45.541
300.18,38.527
301.37,41.038
302.46,43.382
303.46,45.587
298.99,38.475
300.14,41.022
301.18,43.398
302.13,45.632
297.81,38.424
298.91,41.006
299.9,43.414
300.81,45.676
296.63,38.376
297.68,40.992
298.62,43.429
299.49,45.717
295.45,38.33
296.44,40.978
297.34,43.443
298.17,45.757
294.27,38.286
295.21,40.965
296.06,43.457
296.84,45.795
293.09,38.244
293.98,40.953
294.78,43.471
295.52,45.832
291.92,38.204
292.75,40.942
293.5,43.484
294.19,45.867
290.74,38.167
291.52,40.931
292.22,43.496
292.87,45.9
289.57,38.131
290.29,40.921
290.94,43.508
291.54,45.931
288.39,38.098
289.06,40.912
289.66,43.52
290.22,45.961
287.22,38.068
287.83,40.903
288.38,43.531
288.89,45.988
286.05,38.039
286.6,40.896
287.1,43.541
287.56,46.015
284.88,38.013
285.37,40.889
285.82,43.55
286.24,46.039
283.7,37.989
284.14,40.883
284.54,43.56
284.91,46.061
282.53,37.968
282.91,40.877
283.26,43.568
283.58,46.082
281.36,37.949
281.68,40.873
281.97,43.576
282.25,46.101
280.19,37.932
280.45,40.869
280.69,43.584
280.92,46.118
279.02,37.918
279.22,40.867
279.41,43.59
279.59,46.134
277.85,37.906
277.99,40.864
278.13,43.597
278.26,46.147
276.69,37.897
276.76,40.863
276.85,43.602
276.93,46.159
275.52,37.89
275.54,40.863
275.57,43.607
275.6,46.169
274.35,37.886
274.31,40.863
274.28,43.612
274.28,46.177
273.18,37.884
273.08,40.865
273,43.616
272.95,46.183
272.01,37.884
271.85,40.867
271.72,43.619
271.62,46.187
270.84,37.887
270.62,40.869
270.44,43.622
270.29,46.19
269.67,37.893
269.39,40.873
269.16,43.624
268.96,46.191
268.5,37.901
268.16,40.878
267.88,43.626
267.63,46.19
267.33,37.911
266.93,40.883
266.59,43.627
266.3,46.187
266.16,37.924
265.7,40.889
265.31,43.627
264.97,46.182
264.99,37.939
264.47,40.896
264.03,43.627
263.64,46.175
263.82,37.957
263.24,40.904
262.75,43.626
262.31,46.167
262.65,37.977
262.01,40.912
261.47,43.625
260.99,46.157
261.48,37.999
260.78,40.922
260.19,43.623
259.66,46.145
260.3,38.024
259.55,40.932
258.91,43.62
258.33,46.131
259.13,38.051
258.32,40.943
257.62,43.617
257.01,46.115
257.95,38.081
257.09,40.955
256.34,43.613
255.68,46.098
256.78,38.113
255.86,40.967
255.06,43.609
254.35,46.079
255.6,38.147
254.63,40.981
253.78,43.604
253.03,46.058
254.42,38.184
253.4,40.995
252.5,43.599
251.7,46.035
253.24,38.222
252.17,41.01
251.22,43.593
250.38,46.011
252.06,38.264
250.93,41.025
249.94,43.587
249.06,45.985
250.88,38.307
249.7,41.042
248.66,43.58
247.73,45.957
249.7,38.352
248.47,41.059
247.38,43.572
246.41,45.927
248.52,38.4
247.23,41.077
